year,state,producer type,energy source,CO2 (MT),SO2 (MT),NOx (MT),generation(mwH)
2009,OH,Total Electric Power Industry,Coal,,,,113711997.0
2009,OH,Total Electric Power Industry,Hydroelectric Conventional,,,,527746.0
2009,OH,Total Electric Power Industry,Natural Gas,,,,4650456.0
2009,OH,Total Electric Power Industry,Nuclear,,,,15206084.0
2009,OH,Total Electric Power Industry,Other,,,,11312.0
2009,OH,Total Electric Power Industry,Other Biomass,,,,209611.0
2009,OH,Total Electric Power Industry,Other Gases,,,,37477.0
2009,OH,Total Electric Power Industry,Petroleum,,,,1311743.0
2009,OH,Total Electric Power Industry,Wind,,,,14114.0
2009,OH,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,409685.0
2009,OK,Total Electric Power Industry,Total,,,,75066809.0
2009,OK,Total Electric Power Industry,Coal,,,,34059107.0
2009,OK,Total Electric Power Industry,Hydroelectric Conventional,,,,3552573.0
2009,OK,Total Electric Power Industry,Natural Gas,,,,34631299.0
2009,OK,Total Electric Power Industry,Other,,,,1925.0
2009,OK,Total Electric Power Industry,Other Biomass,,,,163010.0
2009,OK,Total Electric Power Industry,Other Gases,,,,0.0
2009,OK,Total Electric Power Industry,Petroleum,,,,9463.0
2009,OK,Total Electric Power Industry,Pumped Storage,,,,-116831.0
2009,OK,Total Electric Power Industry,Wind,,,,2698199.0
2009,OK,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,68064.0
2009,OR,Total Electric Power Industry,Total,,,,56690856.0
2009,OR,Total Electric Power Industry,Coal,,,,3196902.0
2009,OR,Total Electric Power Industry,Hydroelectric Conventional,,,,33033513.0
2009,OR,Total Electric Power Industry,Natural Gas,,,,16133451.0
2009,OR,Total Electric Power Industry,Other,,,,46609.0
2009,OR,Total Electric Power Industry,Other Biomass,,,,128332.0
2009,OR,Total Electric Power Industry,Petroleum,,,,7955.0
2009,OR,Total Electric Power Industry,Wind,,,,3469714.0
2009,OR,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,674381.0
2009,PA,Total Electric Power Industry,Total,,,,219496144.0
2009,PA,Total Electric Power Industry,Coal,,,,105474534.0
2009,PA,Total Electric Power Industry,Hydroelectric Conventional,,,,2682866.0
2009,PA,Total Electric Power Industry,Natural Gas,,,,29214955.0
2009,PA,Total Electric Power Industry,Nuclear,,,,77327686.0
2009,PA,Total Electric Power Industry,Other,,,,817094.0
2009,PA,Total Electric Power Industry,Other Biomass,,,,1579336.0
2009,PA,Total Electric Power Industry,Other Gases,,,,442504.0
2009,PA,Total Electric Power Industry,Petroleum,,,,915087.0
2009,PA,Total Electric Power Industry,Pumped Storage,,,,-730511.0
2009,PA,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,3562.0
2009,PA,Total Electric Power Industry,Wind,,,,1074788.0
2009,PA,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,694242.0
2009,RI,Total Electric Power Industry,Total,,,,7696824.0
2009,RI,Total Electric Power Industry,Hydroelectric Conventional,,,,4736.0
2009,RI,Total Electric Power Industry,Natural Gas,,,,7530358.0
2009,RI,Total Electric Power Industry,Other Biomass,,,,144600.0
2009,RI,Total Electric Power Industry,Petroleum,,,,17131.0
2009,SC,Total Electric Power Industry,Total,,,,100125486.0
2009,SC,Total Electric Power Industry,Coal,,,,34477512.0
2009,SC,Total Electric Power Industry,Hydroelectric Conventional,,,,2332005.0
2009,SC,Total Electric Power Industry,Natural Gas,,,,9780193.0
2009,SC,Total Electric Power Industry,Nuclear,,,,52149734.0
2009,SC,Total Electric Power Industry,Other,,,,91029.0
2009,SC,Total Electric Power Industry,Other Biomass,,,,137254.0
2009,SC,Total Electric Power Industry,Other Gases,,,,0.0
2009,SC,Total Electric Power Industry,Petroleum,,,,523484.0
2009,SC,Total Electric Power Industry,Pumped Storage,,,,-976443.0
2009,SC,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,1610717.0
2009,SD,Total Electric Power Industry,Total,,,,8196531.0
2009,SD,Total Electric Power Industry,Coal,,,,3217353.0
2009,SD,Total Electric Power Industry,Hydroelectric Conventional,,,,4432451.0
2009,SD,Total Electric Power Industry,Natural Gas,,,,80334.0
2009,SD,Total Electric Power Industry,Other,,,,31318.0
2009,SD,Total Electric Power Industry,Other Biomass,,,,5775.0
2009,SD,Total Electric Power Industry,Petroleum,,,,8320.0
2009,SD,Total Electric Power Industry,Wind,,,,420981.0
2009,TN,Total Electric Power Industry,Total,,,,79716889.0
2009,TN,Total Electric Power Industry,Coal,,,,41633240.0
2009,TN,Total Electric Power Industry,Hydroelectric Conventional,,,,10211962.0
2009,TN,Total Electric Power Industry,Natural Gas,,,,409321.0
2009,TN,Total Electric Power Industry,Nuclear,,,,26962001.0
2009,TN,Total Electric Power Industry,Other,,,,788.0
2009,TN,Total Electric Power Industry,Other Biomass,,,,36300.0
2009,TN,Total Electric Power Industry,Other Gases,,,,12010.0
2009,TN,Total Electric Power Industry,Petroleum,,,,186930.0
2009,TN,Total Electric Power Industry,Pumped Storage,,,,-649832.0
2009,TN,Total Electric Power Industry,Wind,,,,51747.0
2009,TN,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,862421.0
2009,TX,Total Electric Power Industry,Total,,,,397167910.0
2009,TX,Total Electric Power Industry,Coal,,,,139106597.0
2009,TX,Total Electric Power Industry,Hydroelectric Conventional,,,,1028657.0
2009,TX,Total Electric Power Industry,Natural Gas,,,,189066483.0
2009,TX,Total Electric Power Industry,Nuclear,,,,41497617.0
2009,TX,Total Electric Power Industry,Other,,,,310169.0
2009,TX,Total Electric Power Industry,Other Biomass,,,,429075.0
2009,TX,Total Electric Power Industry,Other Gases,,,,3649305.0
2009,TX,Total Electric Power Industry,Petroleum,,,,1404606.0
2009,TX,Total Electric Power Industry,Wind,,,,20026103.0
2009,TX,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,649298.0
2009,US,Total Electric Power Industry,Total,,,,3950330926.0
2009,US,Total Electric Power Industry,Coal,,,,1755904253.0
2009,US,Total Electric Power Industry,Geothermal,,,,15008658.0
2009,US,Total Electric Power Industry,Hydroelectric Conventional,,,,273445094.0
2009,US,Total Electric Power Industry,Natural Gas,,,,920978681.0
2009,US,Total Electric Power Industry,Nuclear,,,,798854585.0
2009,US,Total Electric Power Industry,Other,,,,11928334.0
2009,US,Total Electric Power Industry,Other Biomass,,,,18442596.0
2009,US,Total Electric Power Industry,Other Gases,,,,10632107.0
2009,US,Total Electric Power Industry,Petroleum,,,,38936515.0
2009,US,Total Electric Power Industry,Pumped Storage,,,,-4627345.0
2009,US,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,891179.0
2009,US,Total Electric Power Industry,Wind,,,,73886132.0
2009,US,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,36050138.0
2009,UT,Total Electric Power Industry,Total,,,,43542946.0
2009,UT,Total Electric Power Industry,Coal,,,,35526126.0
2009,UT,Total Electric Power Industry,Geothermal,,,,279121.0
2009,UT,Total Electric Power Industry,Hydroelectric Conventional,,,,835257.0
2009,UT,Total Electric Power Industry,Natural Gas,,,,6444042.0
2009,UT,Total Electric Power Industry,Other,,,,186994.0
2009,UT,Total Electric Power Industry,Other Biomass,,,,47878.0
2009,UT,Total Electric Power Industry,Other Gases,,,,27933.0
2009,UT,Total Electric Power Industry,Petroleum,,,,36057.0
2009,UT,Total Electric Power Industry,Wind,,,,159537.0
2009,VA,Total Electric Power Industry,Total,,,,70082066.0
2009,VA,Total Electric Power Industry,Coal,,,,25599288.0
2009,VA,Total Electric Power Industry,Hydroelectric Conventional,,,,1478630.0
2009,VA,Total Electric Power Industry,Natural Gas,,,,12201384.0
2009,VA,Total Electric Power Industry,Nuclear,,,,28212252.0
2009,VA,Total Electric Power Industry,Other,,,,420042.0
2009,VA,Total Electric Power Industry,Other Biomass,,,,709203.0
2009,VA,Total Electric Power Industry,Petroleum,,,,1087660.0
2009,VA,Total Electric Power Industry,Pumped Storage,,,,-1334709.0
2009,VA,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,1708316.0
2009,VT,Total Electric Power Industry,Total,,,,7282348.0
2009,VT,Total Electric Power Industry,Hydroelectric Conventional,,,,1485825.0
2009,VT,Total Electric Power Industry,Natural Gas,,,,4431.0
2009,VT,Total Electric Power Industry,Nuclear,,,,5360608.0
2009,VT,Total Electric Power Industry,Other Biomass,,,,24190.0
2009,VT,Total Electric Power Industry,Petroleum,,,,2439.0
2009,VT,Total Electric Power Industry,Wind,,,,11589.0
2009,VT,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,393266.0
2009,WA,Total Electric Power Industry,Total,,,,104470133.0
2009,WA,Total Electric Power Industry,Coal,,,,7477773.0
2009,WA,Total Electric Power Industry,Hydroelectric Conventional,,,,72932704.0
2009,WA,Total Electric Power Industry,Natural Gas,,,,11971141.0
2009,WA,Total Electric Power Industry,Nuclear,,,,6634014.0
2009,WA,Total Electric Power Industry,Other,,,,58956.0
2009,WA,Total Electric Power Industry,Other Biomass,,,,167023.0
2009,WA,Total Electric Power Industry,Other Gases,,,,244888.0
2009,WA,Total Electric Power Industry,Petroleum,,,,53604.0
2009,WA,Total Electric Power Industry,Pumped Storage,,,,52383.0
2009,WA,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,0.0
2009,WA,Total Electric Power Industry,Wind,,,,3572486.0
2009,WA,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,1305162.0
2009,WI,Total Electric Power Industry,Total,,,,59959060.0
2009,WI,Total Electric Power Industry,Coal,,,,37279995.0
2009,WI,Total Electric Power Industry,Hydroelectric Conventional,,,,1393988.0
2009,WI,Total Electric Power Industry,Natural Gas,,,,5484140.0
2009,WI,Total Electric Power Industry,Nuclear,,,,12683151.0
2009,WI,Total Electric Power Industry,Other,,,,65040.0
2009,WI,Total Electric Power Industry,Other Biomass,,,,519174.0
2009,WI,Total Electric Power Industry,Petroleum,,,,712451.0
2009,WI,Total Electric Power Industry,Wind,,,,1051965.0
2009,WI,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,769156.0
2009,WV,Total Electric Power Industry,Total,,,,70782514.0
2009,WV,Total Electric Power Industry,Coal,,,,68079900.0
2009,WV,Total Electric Power Industry,Hydroelectric Conventional,,,,1645927.0
2009,WV,Total Electric Power Industry,Natural Gas,,,,109435.0
2009,WV,Total Electric Power Industry,Other,,,,465.0
2009,WV,Total Electric Power Industry,Other Biomass,,,,-149.0
2009,WV,Total Electric Power Industry,Other Gases,,,,35868.0
2009,WV,Total Electric Power Industry,Petroleum,,,,169318.0
2009,WV,Total Electric Power Industry,Wind,,,,742439.0
2009,WV,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,-689.0
2009,WY,Total Electric Power Industry,Total,,,,46029212.0
2009,WY,Total Electric Power Industry,Coal,,,,41954266.0
2009,WY,Total Electric Power Industry,Hydroelectric Conventional,,,,966572.0
2009,WY,Total Electric Power Industry,Natural Gas,,,,488014.0
2009,WY,Total Electric Power Industry,Other,,,,59613.0
2009,WY,Total Electric Power Industry,Other Gases,,,,284361.0
2009,WY,Total Electric Power Industry,Petroleum,,,,50181.0
2009,WY,Total Electric Power Industry,Wind,,,,2226205.0
2010,AK,Total Electric Power Industry,Hydroelectric Conventional,,,,1433141.0
2010,AK,Total Electric Power Industry,Other,,,,0.0
2010,AK,Total Electric Power Industry,Wind,,,,12607.0
2010,AL,Total Electric Power Industry,Hydroelectric Conventional,,,,8704254.0
2010,AL,Total Electric Power Industry,Nuclear,,,,37940821.0
2010,AR,Total Electric Power Industry,Hydroelectric Conventional,,,,3658962.0
2010,AR,Total Electric Power Industry,Nuclear,,,,15022678.0
2010,AR,Total Electric Power Industry,Pumped Storage,,,,-521.0
2010,AZ,Total Electric Power Industry,Hydroelectric Conventional,,,,6622160.0
2010,AZ,Total Electric Power Industry,Nuclear,,,,31199935.0
2010,AZ,Total Electric Power Industry,Pumped Storage,,,,209030.0
2010,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,15754.0
2010,AZ,Total Electric Power Industry,Wind,,,,134916.0
2010,CA,Total Electric Power Industry,Hydroelectric Conventional,,,,33430870.0
2010,CA,Total Electric Power Industry,Nuclear,,,,32200757.0
2010,CA,Total Electric Power Industry,Pumped Storage,,,,-171265.0
2010,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,769331.0
2010,CA,Total Electric Power Industry,Wind,,,,6078632.0
2010,CO,Total Electric Power Industry,Hydroelectric Conventional,,,,1578264.0
2010,CO,Total Electric Power Industry,Other,,,,69741.0
2010,CO,Total Electric Power Industry,Other Gases,,,,0.0
2010,CO,Total Electric Power Industry,Pumped Storage,,,,-120792.0
2010,CO,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,42498.0
2010,CO,Total Electric Power Industry,Wind,,,,3451851.0
2010,CO,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,2205.0
2010,CT,Total Electric Power Industry,Hydroelectric Conventional,,,,390667.0
2010,CT,Total Electric Power Industry,Nuclear,,,,16750304.0
2010,CT,Total Electric Power Industry,Other Gases,,,,13936.0
2010,CT,Total Electric Power Industry,Pumped Storage,,,,9492.0
2010,DE,Total Electric Power Industry,Wind,,,,2556.0
2010,FL,Total Electric Power Industry,Hydroelectric Conventional,,,,177474.0
2010,FL,Total Electric Power Industry,Nuclear,,,,23935922.0
2010,FL,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,80440.0
2010,GA,Total Electric Power Industry,Hydroelectric Conventional,,,,3321702.0
2010,GA,Total Electric Power Industry,Nuclear,,,,33512033.0
2010,GA,Total Electric Power Industry,Pumped Storage,,,,-277954.0
2010,HI,Total Electric Power Industry,Hydroelectric Conventional,,,,70423.0
2010,HI,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,1770.0
2010,HI,Total Electric Power Industry,Wind,,,,261120.0
2010,HI,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,9.0
2010,IA,Total Electric Power Industry,Hydroelectric Conventional,,,,948168.0
2010,IA,Total Electric Power Industry,Nuclear,,,,4450640.0
2010,IA,Total Electric Power Industry,Wind,,,,9170337.0
2010,ID,Total Electric Power Industry,Hydroelectric Conventional,,,,9154244.0
2010,ID,Total Electric Power Industry,Other,,,,78726.0
2010,ID,Total Electric Power Industry,Other Biomass,,,,23582.0
2010,ID,Total Electric Power Industry,Wind,,,,440746.0
2010,IL,Total Electric Power Industry,Hydroelectric Conventional,,,,118543.0
2010,IL,Total Electric Power Industry,Nuclear,,,,96189587.0
2010,IL,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,14145.0
2010,IL,Total Electric Power Industry,Wind,,,,4453634.0
2010,IL,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,120.0
2010,IN,Total Electric Power Industry,Hydroelectric Conventional,,,,453712.0
2010,IN,Total Electric Power Industry,Wind,,,,2934043.0
2010,KS,Total Electric Power Industry,Hydroelectric Conventional,,,,13214.0
2010,KS,Total Electric Power Industry,Nuclear,,,,9555712.0
2010,KS,Total Electric Power Industry,Other Biomass,,,,54286.0
2010,KS,Total Electric Power Industry,Wind,,,,3405065.0
2010,KY,Total Electric Power Industry,Hydroelectric Conventional,,,,2580246.0
2010,LA,Total Electric Power Industry,Hydroelectric Conventional,,,,1108794.0
2010,LA,Total Electric Power Industry,Nuclear,,,,18639347.0
2010,MA,Total Electric Power Industry,Hydroelectric Conventional,,,,996339.0
2010,MA,Total Electric Power Industry,Nuclear,,,,5917813.0
2010,MA,Total Electric Power Industry,Pumped Storage,,,,-337069.0
2010,MA,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,928.0
2010,MA,Total Electric Power Industry,Wind,,,,22068.0
2010,MD,Total Electric Power Industry,Hydroelectric Conventional,,,,1667396.0
2010,MD,Total Electric Power Industry,Nuclear,,,,13993948.0
2010,MD,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,80.0
2010,MD,Total Electric Power Industry,Wind,,,,1494.0
2010,ME,Total Electric Power Industry,Hydroelectric Conventional,,,,3810381.0
2010,ME,Total Electric Power Industry,Wind,,,,499198.0
2010,MI,Total Electric Power Industry,Hydroelectric Conventional,,,,1250553.0
2010,MI,Total Electric Power Industry,Nuclear,,,,29624580.0
2010,MI,Total Electric Power Industry,Pumped Storage,,,,-1022559.0
2010,MI,Total Electric Power Industry,Wind,,,,360340.0
2010,MN,Total Electric Power Industry,Hydroelectric Conventional,,,,840410.0
2010,MN,Total Electric Power Industry,Nuclear,,,,13478046.0
2010,MN,Total Electric Power Industry,Wind,,,,4791723.0
2010,MO,Total Electric Power Industry,Hydroelectric Conventional,,,,1539347.0
2010,MO,Total Electric Power Industry,Nuclear,,,,8996033.0
2010,MO,Total Electric Power Industry,Pumped Storage,,,,887686.0
2010,MO,Total Electric Power Industry,Wind,,,,925490.0
2010,MS,Total Electric Power Industry,Nuclear,,,,9643241.0
2010,MT,Total Electric Power Industry,Hydroelectric Conventional,,,,9414662.0
2010,MT,Total Electric Power Industry,Other,,,,281214.0
2010,MT,Total Electric Power Industry,Wind,,,,930233.0
2010,NC,Total Electric Power Industry,Hydroelectric Conventional,,,,4756549.0
2010,NC,Total Electric Power Industry,Nuclear,,,,40739529.0
2010,NC,Total Electric Power Industry,Other Gases,,,,0.0
2010,NC,Total Electric Power Industry,Pumped Storage,,,,0.0
2010,NC,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,11340.0
2010,ND,Total Electric Power Industry,Hydroelectric Conventional,,,,2042118.0
2010,ND,Total Electric Power Industry,Other,,,,37247.0
2010,ND,Total Electric Power Industry,Wind,,,,4095641.0
2010,NE,Total Electric Power Industry,Hydroelectric Conventional,,,,1313856.0
2010,NE,Total Electric Power Industry,Nuclear,,,,11054337.0
2010,NE,Total Electric Power Industry,Wind,,,,421645.0
2010,NH,Total Electric Power Industry,Hydroelectric Conventional,,,,1477583.0
2010,NH,Total Electric Power Industry,Nuclear,,,,10910055.0
2010,NH,Total Electric Power Industry,Wind,,,,75688.0
2010,NJ,Total Electric Power Industry,Hydroelectric Conventional,,,,18119.0
2010,NJ,Total Electric Power Industry,Nuclear,,,,32771305.0
2010,NJ,Total Electric Power Industry,Pumped Storage,,,,-193772.0
2010,NJ,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,21084.0
